"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"77","One more time - PLEASE stop calling it 'AUSSIE FLU' - We can't be sure where flu originates, and that doesn't reall… https://t.co/psUI3mEf5B",FALSE,3,NA,2018-03-08 19:36:22,TRUE,NA,"971832015766028288",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","GlobalBioD",3,FALSE,FALSE,NA,NA
"78","RT @IDISA1: Importancia de la #vacunación contra la  #influenza -- Entrevista con el Dr. Raúl Romero Cabello, Coordinador Académico de la #…",FALSE,0,NA,2018-03-08 19:34:01,FALSE,NA,"971831420904722438",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","SeguirBEST",3,TRUE,FALSE,NA,NA
"79","RT @VaccinesEurope: Let’s reduce the 3-5 million cases of severe illness caused by #influenza a year. Help us to make protection a priority…",FALSE,0,NA,2018-03-08 19:30:27,FALSE,NA,"971830522820349959",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CMagendie",23,TRUE,FALSE,NA,NA
"80","Video replay: March 8 House E+C committee hearing on #Influenza Preparedness and Response--Bright, Fauci, Gottlieb,… https://t.co/wMvVYlqDjd",FALSE,0,NA,2018-03-08 19:18:45,TRUE,NA,"971827581279449091",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","greg_folkers",0,FALSE,FALSE,NA,NA
"81","RT @Salud_CZ2: #Napo #Orellana #PichinchaRural - Vacúnate contra la #Influenza, la vacuna es gratuita. #ProtégeteContraLaInfluenza https://…",FALSE,0,NA,2018-03-08 19:14:04,FALSE,NA,"971826403695058944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jakitaguamanga1",20,TRUE,FALSE,NA,NA
"82","RT @Salud_CZ8: #Distrito09D23 socializa campaña de vacunación contra la #Influenza #Vacúnate #EtapaInvernal. https://t.co/KiBUyjCej0",FALSE,0,NA,2018-03-08 18:54:37,FALSE,NA,"971821508103430145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EdgarEdmundo3",8,TRUE,FALSE,NA,NA
"83","RT @marco_goli: Raffreddore?? Prendetevi un minuto per guardare come si prepara il Golden Milk!

FULL: https://t.co/CWPWtbMAvd

#influenza…",FALSE,0,NA,2018-03-08 18:43:09,FALSE,NA,"971818620937523202",NA,"<a href=""http://pro-actors.com"" rel=""nofollow"">MatteoBot</a>","Mat_Scola",1,TRUE,FALSE,NA,NA
"84","RT @hpscireland: #Influenza-like illness (ILI) rates in Ireland decreased to 22.2 per 100,000 population during week ending 4/3/18. Influen…",FALSE,0,NA,2018-03-08 18:41:00,FALSE,NA,"971818079381544960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","michaelmahony01",1,TRUE,FALSE,NA,NA
"85","And so many I forgot to include in my answer. I was paged during almost every ultrasound I had with my daughter and… https://t.co/5sksnyrLdu",FALSE,4,"ShikhaJainMD",2018-03-08 18:38:23,TRUE,"971817420775219200","971817422230564864","795138728218021889","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ShikhaJainMD",0,FALSE,FALSE,NA,NA
"86","@mirrin In het #jbz gebruiken ze dacht ik een snelle en dure test voor #influenza waardoor je patiënten snelle bij… https://t.co/jjrMD7PcAd",FALSE,0,"mirrin",2018-03-08 18:34:51,TRUE,"971813995953971200","971816533281427459","17942484","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BasSchouwenberg",0,FALSE,FALSE,NA,NA
"87","@US_FDA Commissioner Scott Gottlieb, MD testimony at hearing on Examining US Public Health Preparedness for and Res… https://t.co/SRfwWS4neO",FALSE,0,"US_FDA",2018-03-08 18:30:16,TRUE,NA,"971815380242051072","208120290","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","NFIDvaccines",0,FALSE,FALSE,NA,NA
"88","Vacúnate contra la #Influenza, la vacuna es gratuita. #ProtégeteContraLaInfluenza    @Gestor_Pastaza  @GuilleHLeon… https://t.co/ThqHJhJEuw",FALSE,1,NA,2018-03-08 18:20:13,TRUE,NA,"971812848589524992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","InfoFatimapas",0,FALSE,FALSE,NA,NA
"89","Romániában már 87 halálos áldozata van az influenzának #románia #influenza https://t.co/Ax0x9EclMH",FALSE,0,NA,2018-03-08 18:15:02,FALSE,NA,"971811546694217728",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","indexhu",0,FALSE,FALSE,NA,NA
"90","RT @AmeshAA: Lecture on #influenza  https://t.co/Vh8dCu4BSh",FALSE,0,NA,2018-03-08 18:08:45,FALSE,NA,"971809964166729730",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BioAndBaseball",1,TRUE,FALSE,NA,NA
"91","RT @Salud_CZ8: #Distrito09D23 socializa campaña de vacunación contra la #Influenza #Vacúnate #EtapaInvernal. https://t.co/KiBUyjCej0",FALSE,0,NA,2018-03-08 18:02:06,FALSE,NA,"971808291524366342",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GutierrezCajas",8,TRUE,FALSE,NA,NA
"92","Llaman a no dejar de vacunarse contra #influenza, cuyo virus tiende a mutar año con año.
#CentrodelasNoticias… https://t.co/7YP8EgyUzH",FALSE,0,NA,2018-03-08 18:00:39,TRUE,NA,"971807927035092992",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DiariodeGDL",1,FALSE,FALSE,NA,NA
"93","Lo que necesitas saber sobre la #Influenza.
#EtapaInvernal
@Salud_Ec @MVEspinosaS @CTGUERREROD https://t.co/SV5i3r4qDU",FALSE,1,NA,2018-03-08 18:00:01,FALSE,NA,"971807764421869568",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Salud_CZ9",1,FALSE,FALSE,NA,NA
"94","Temas como la #Influenza y el balance @EconomiaMaule este día jueves 8 de #Marzo en el #Matinal @ENFOQUEAM de… https://t.co/MldboSHzo7",FALSE,0,NA,2018-03-08 17:53:42,TRUE,NA,"971806175577755649",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ENFOQUEAM",0,FALSE,FALSE,NA,NA
"95","Is the worst of #Flu2018 behind us? The data KPWHRI's Dr. Michael L. Jackson and team see shows that influenza A(H1… https://t.co/JgMTzqvkY8",FALSE,1,NA,2018-03-08 17:51:55,TRUE,NA,"971805730138279936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KPWaResearch",0,FALSE,FALSE,NA,NA
"96","Dank der Literangaben auf Müllbeuteln weiß ich, dass ich in den letzten zwei Tagen 50 Liter Taschentücher verbrauch… https://t.co/zIsWYWdi09",FALSE,0,NA,2018-03-08 17:51:26,TRUE,NA,"971805607027200000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","molussia_anders",0,FALSE,FALSE,NA,NA
"97","Nuestros funcionarios de la Seremi de Salud #Osorno se vacunan contra la #Influenza...  Gracias al Equipo del… https://t.co/e6pH1h2pfG",FALSE,0,NA,2018-03-08 17:51:19,TRUE,NA,"971805577449000960",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","seremisalud10",1,FALSE,FALSE,NA,NA
"98","RT @ECDC_Flu: #Antiviral treatment of #influenza should be advised for people at high risk for complications of influenza.

Read more about…",FALSE,0,NA,2018-03-08 17:50:41,FALSE,NA,"971805419025903617",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SmallRedOne",15,TRUE,FALSE,NA,NA
"99","RT @Salud_CZ2: #Napo #Orellana #PichinchaRural - Vacúnate contra la #Influenza, la vacuna es gratuita. #ProtégeteContraLaInfluenza https://…",FALSE,0,NA,2018-03-08 17:47:47,FALSE,NA,"971804686075465728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Crica73348301",20,TRUE,FALSE,NA,NA
"100","RT @conelreferente: #calama 
Comenzó la campaña de #vacunación contra la #influenza https://t.co/3Be9OQ7TF9 https://t.co/YPTmXK9J86",FALSE,0,NA,2018-03-08 17:46:13,FALSE,NA,"971804294730072064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FmMundocalama",1,TRUE,FALSE,NA,NA
"101","Happy #internationalwomensday from our women here at NAS! As women, we're proud to work for a game-changing company… https://t.co/WibV4gkgsV",FALSE,3,NA,2018-03-08 17:43:14,TRUE,NA,"971803543953747969",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NASciencesTeam",1,FALSE,FALSE,NA,NA
"102","RT @Salud_CZ8: #Distrito09D23 socializa campaña de vacunación contra la #Influenza #Vacúnate #EtapaInvernal. https://t.co/KiBUyjCej0",FALSE,0,NA,2018-03-08 17:32:45,FALSE,NA,"971800903501144064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","omargarayvera",8,TRUE,FALSE,NA,NA
"103","#Distrito09D23 socializa campaña de vacunación contra la #Influenza #Vacúnate #EtapaInvernal. https://t.co/KiBUyjCej0",FALSE,7,NA,2018-03-08 17:30:33,FALSE,NA,"971800352210194433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Salud_CZ8",8,FALSE,FALSE,NA,NA
"104","RT @ECDC_Flu: #Antiviral treatment of #influenza should be advised for people at high risk for complications of influenza.

Read more about…",FALSE,0,NA,2018-03-08 17:21:39,FALSE,NA,"971798109612228612",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Crof",15,TRUE,FALSE,NA,NA
"105","RT @Sabineewald: <ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F><ed><U+00A0><U+00BD><ed><U+00B1><U+008F> @redpinata - Once again &lt;3 #smwhh #influenza https://t.co/6C35DHDzxc",FALSE,0,NA,2018-03-08 17:17:47,FALSE,NA,"971797136206680064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KimDormann",1,TRUE,FALSE,NA,NA
"106","RT From A to Z: Thinking about attacks from emerging and re-emerging #pathogens in the context of this year's… https://t.co/vtcczqcZ9D",FALSE,0,NA,2018-03-08 17:16:49,TRUE,NA,"971796894455422981",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","Jarecot",0,FALSE,FALSE,NA,NA
"107",".@SGottliebFDA notes #FDA was ""roundly criticized"" by many groups for approving $RHHBY #Tamiflu in 1999 b/c it only… https://t.co/lv0LKmLPCc",FALSE,0,"DonnaYoungDC",2018-03-08 17:12:36,TRUE,"971795232395276288","971795834898669568","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,NA,NA
"108",".@michaelcburgess [a doctor by the way] thanks #NIH Fauci for telling him in December to get his #flu shot &amp; he has… https://t.co/zhWetw8boU",FALSE,0,"DonnaYoungDC",2018-03-08 17:10:13,TRUE,"971794621855563776","971795232395276288","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,NA,NA
"109","RT @VaccinesEurope: Let’s reduce the 3-5 million cases of severe illness caused by #influenza a year. Help us to make protection a priority…",FALSE,0,NA,2018-03-08 17:08:09,FALSE,NA,"971794714398744576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DutilleulAlain",23,TRUE,FALSE,NA,NA
"110","#NIH Fauci also explains there are more than 1 strains of #flu circulating so can get another flu later. So GET YOU… https://t.co/bb9looiRwo",FALSE,0,"DonnaYoungDC",2018-03-08 17:07:47,TRUE,"971794467345911808","971794621855563776","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,NA,NA
"111","Oh my gosh, another member of Congress asks if #flu shot can cause the flu.
.@CDCDirector has to again say: The FLU… https://t.co/XHq5Qtq77Q",FALSE,0,"DonnaYoungDC",2018-03-08 17:07:10,TRUE,"971794303096893440","971794467345911808","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,NA,NA
"112","RT @ECDC_Flu: #Antiviral treatment of #influenza should be advised for people at high risk for complications of influenza.

Read more about…",FALSE,0,NA,2018-03-08 17:06:55,FALSE,NA,"971794401642074112",NA,"<a href=""http://www.samruston.co.uk"" rel=""nofollow"">Flamingo for Android</a>","H7N9Influenza",15,TRUE,FALSE,NA,NA
"113",".@CDCDirector notes still lots of #flu out there &amp; the B strains are now more common than #H3N2 
#CDC #FDA #NIH… https://t.co/PTh4pA1Ml6",FALSE,0,"DonnaYoungDC",2018-03-08 17:06:31,TRUE,"971793188880076800","971794303096893440","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,NA,NA
"114","From A to Z: Thinking about attacks from emerging and re-emerging #pathogens in the context of this year's… https://t.co/YkxGwnYfYw",FALSE,1,NA,2018-03-08 17:06:24,TRUE,NA,"971794271438295040",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CellCellPress",0,FALSE,FALSE,NA,NA
"115",".@Ryersonsci Physics prof Catherine Beauchemin uses #computermodeling to calculate the spread or reproduction rate… https://t.co/HWpl6tJbQx",FALSE,0,"RyersonResearch",2018-03-08 17:05:20,TRUE,"971794004391137281","971794006190551040","917137956","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RyersonResearch",0,FALSE,FALSE,NA,NA
"116","Die #Grippe-Welle ist noch längst nicht vorbei: Allein in der letzten Woche wurden bundesweit 42.400 Krankheitsfäll… https://t.co/gRMId1MfdY",FALSE,1,NA,2018-03-08 17:05:02,TRUE,NA,"971793931490021376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rbbinforadio",0,FALSE,FALSE,NA,NA
"117","Lecture on #influenza  https://t.co/Vh8dCu4BSh",FALSE,0,NA,2018-03-08 17:03:03,FALSE,NA,"971793431650557952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AmeshAA",1,FALSE,FALSE,NA,NA
"118","Man, it's fun watching #NIH Fauci explain the way science, the drug/vaccine R&amp;D &amp; FDA reg processes work to members… https://t.co/zyrbOp1hYd",FALSE,0,"DonnaYoungDC",2018-03-08 17:02:05,TRUE,"971792151704154114","971793188880076800","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,NA,NA
"119",".@BARDA Bright: We have not had a new class of antivirals approved for #flu in 20+ years. Very concerning.
Shionogi… https://t.co/ZBo2lxz0Sc",FALSE,0,"DonnaYoungDC",2018-03-08 16:57:58,TRUE,"971791587775787009","971792151704154114","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,NA,NA
"120",".@SGottliebFDA notes Shionogi/Roche plan to submit #FDA app this year for quick-acting antiviral #Xofluza (… https://t.co/IOPY3ztgLk",FALSE,0,"DonnaYoungDC",2018-03-08 16:55:44,TRUE,"971789668172947456","971791587775787009","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,NA,NA
"121","Raffreddore?? Prendetevi un minuto per guardare come si prepara il Golden Milk!

FULL: https://t.co/CWPWtbMAvd… https://t.co/Tq9TFOnQVw",FALSE,1,NA,2018-03-08 16:51:42,TRUE,NA,"971790575061094400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marco_goli",1,FALSE,FALSE,NA,NA
"122",".@SGottliebFDA says #FDA sees a lot of efforts online to try to entice consumers w/ false claims on #flu treatments… https://t.co/mx2cWIDcew",FALSE,0,"DonnaYoungDC",2018-03-08 16:48:06,TRUE,"971789305285931010","971789668172947456","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,NA,NA
"123","Barriers moving from egg-based to new tech?
#NIH Fauci: Scientific challenges to get best recombinant DNA tech; &amp; i… https://t.co/fzk55YjKXe",FALSE,1,"DonnaYoungDC",2018-03-08 16:46:40,TRUE,"971787962517254144","971789305285931010","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,NA,NA
"124","Si presentas síntomas de #Influenza recuerda NO automedicarte. #ProtégeteContraLaInfluenza https://t.co/HFLIhBuK5b",FALSE,0,NA,2018-03-08 16:41:21,FALSE,NA,"971787968171204608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","InfocentroJulio",0,FALSE,FALSE,NA,NA
"125",".@GreggHarper: Is it possible to get #flu from vaccine?
#NIH Fauci: There are very few things you say are impossibl… https://t.co/NJt7T1g0bb",FALSE,0,"DonnaYoungDC",2018-03-08 16:41:19,TRUE,"971787338270560257","971787962517254144","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,NA,NA
"126",".@GreggHarper: This is an incredible panel of witnesses
[Yes, yes it is]
He asks if they all got the #flu shot &amp; th… https://t.co/ooh1k1f67R",FALSE,0,"DonnaYoungDC",2018-03-08 16:38:51,TRUE,"971786975807143937","971787338270560257","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,NA,NA
"127",".@SGottliebFDA: Data show that recent vaccines only 33% effective against #H3N2
Looking at several factors why effe… https://t.co/OYOKZgSled",FALSE,0,"DonnaYoungDC",2018-03-08 16:37:24,TRUE,"971785579267543041","971786975807143937","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,NA,NA
"128","Hospitalised cases of #influenza in Ireland have decreased, however remained at moderate levels… https://t.co/wV8HlNVkWS",FALSE,0,NA,2018-03-08 16:36:41,TRUE,NA,"971786795733147648",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hpscireland",0,FALSE,FALSE,NA,NA
"129","ICYMI: @StJude researcher discusses alternative measures necessary to protect children with #cancer against… https://t.co/O7Y349HTSl",FALSE,1,NA,2018-03-08 16:36:00,TRUE,NA,"971786622529429504",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","HemOncToday",0,FALSE,FALSE,NA,NA
"130",".@SGottliebFDA: Investing in &amp; working towards universal #flu vaccine is crucial. But that reality still many years… https://t.co/Hv3QCicIlX",FALSE,1,"DonnaYoungDC",2018-03-08 16:31:51,TRUE,"971785044409901059","971785579267543041","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,NA,NA
"131",".@BARDA Bright: We have shown that the #BARDA model works. 34 #FDA approvals drugs/#vaccines/Dx against wide range… https://t.co/qwq3xKR6Ik",FALSE,0,"DonnaYoungDC",2018-03-08 16:29:44,TRUE,"971784129862914049","971785044409901059","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,NA,NA
"132","#NIH Fauci: The trick is how do you make a response selectively against the part of the virus that does not change… https://t.co/rZJcKxHFUu",FALSE,0,"DonnaYoungDC",2018-03-08 16:26:06,TRUE,"971783666782408704","971784129862914049","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,NA,NA
"133","#NIH Fauci explains to lawmakers: #flu molecule has head &amp; stem – think of it like broccoli or mushroom 
The head c… https://t.co/iA5Hpnb2Ve",FALSE,0,"DonnaYoungDC",2018-03-08 16:24:15,TRUE,"971783152443289602","971783666782408704","593813785","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DonnaYoungDC",0,FALSE,FALSE,NA,NA
"134","Si presentas síntomas de #Influenza recuerda NO automedicarte. #ProtégeteContraLaInfluenza https://t.co/nKoDina9mP",FALSE,0,NA,2018-03-08 16:23:57,FALSE,NA,"971783592551608325",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","infosebastian",0,FALSE,FALSE,NA,NA
